COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,ACTUALSTARTDATE,ACTUALFINISHDATE,ACTUALDURATION,VOL1,MH1,VOL2,MH2,VOL3,MH3,KLOFFSET,DESCUPDOWN,LINEPOSITION,NETWORKID,ACTIVITYDESC,RESOURCEFLAG,DISTRIBCODE,PROCESSRATIO,ACTUALIFDATE,OPERATIONSTARTDATE,OPERATIONFINISHDATE,OPERATIONIFDATE,CALENDAR_CASENO,CGCODE,CCCODE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,PLANVOLMH,ACTUALVOLMH,MH4,ACTUALIFINDC
D,2020-36-04,5466,S443A000,443,B,B,S,A,000,NPS,SBBK,####,2020-01-14,2020-01-29,9,2020-01-09,2020-01-28,,200.2,77,0,0,0,0,0,,0,,,,,100,,,,,,SA101,2500,2020-04-20,1007589,2020-05-07,1005840,,,73.1,Y
D,2020-36-04,5466,W554GA00,554,B,A,W,G,A00,BOS,WBHD,2204,2019-12-11,2019-12-16,4,2019-12-18,2019-12-18,,0,18.4,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,17.6,Y
D,2020-36-04,5466,P622BP01,622,B,B,P,B,P01,NO1,PBPT,6200,2020-01-13,2020-01-15,3,2020-02-21,2020-02-21,,0,0,0,0,0,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,1.1,Y
D,2020-36-04,5466,Z234ZBR0,234,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-13,2019-12-13,1,2019-12-14,2019-12-14,,136.2,14.1,0,12.8,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,12,Y
D,2020-36-04,5466,S254A000,254,B,B,S,A,000,PBS,SBBK,####,2019-12-05,2019-12-26,15,2019-12-05,2019-12-24,,2052.1,565.7,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,567.8,Y
D,2020-36-04,5466,P804BP00,804,B,B,P,B,P00,NO1,PBPT,6200,2020-02-04,2020-02-11,6,2020-02-04,2020-02-10,,674.7,13.4,388.1,12.1,3,0,,,,,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,11.6,Y
D,2020-36-04,5466,P623BP01,623,B,B,P,B,P01,NO1,PBPT,6200,2019-12-11,2019-12-13,3,2020-02-21,2020-02-21,,0,0,0,0,0,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,1.1,Y
D,2020-36-04,5466,W523GA00,523,B,A,W,G,A00,BOS,WBHD,2204,2019-11-20,2019-11-26,5,2019-12-02,2019-12-08,,0,27.1,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,26,Y
D,2020-36-04,5466,P561BP00,561,B,B,P,B,P00,NO1,PBPT,6200,2020-01-16,2020-01-22,5,2020-01-13,2020-01-18,,573.9,16.2,805.3,14.7,3,0,,,,,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,14.1,Y
D,2020-36-04,5466,C561CP00,561,B,J,C,C,P00,CTS,CPBK,2100,2019-11-06,2019-12-02,19,,,,0,1.2,0,0,0,0,,,,,,,,,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,1.9,Y
D,2020-36-04,5466,U193GB00,193,B,B,U,G,B00,OOS,WBER,3103,2019-11-11,2019-11-20,8,2019-11-21,2019-11-29,,0,38.9,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,37.7,Y
D,2020-36-04,5466,C227CP00,227,B,J,C,C,P00,CTS,CPBK,2100,2019-10-21,2019-11-15,20,2019-10-22,2019-11-15,,0,11,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,18.5,Y
D,2020-36-04,5466,W227GC00,227,B,C,W,G,C00,PBS,WBHD,2204,2019-11-06,2019-11-22,13,2019-11-11,2019-11-21,,0,8.6,0,0,0,0,,,,,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,8.2,Y
D,2020-36-04,5466,S228A000,228,B,B,S,A,000,PBS,SBBK,####,2019-10-25,2019-11-25,22,2019-10-29,2019-11-26,,2969.3,825.2,0,0,0,0,0,,0,,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,879.8,Y
D,2020-36-04,5466,S154A000,154,B,B,S,A,000,OFD,SBBK,####,2019-10-17,2019-11-20,25,2019-10-22,2019-11-26,,2075.4,972.4,0,0,0,0,0,,0,,,,,100,,,,,,SA101,4700,2020-04-20,1007589,2020-05-07,1005840,,,945.8,Y
D,2020-36-04,5466,C723CP00,723,B,J,C,C,P00,CTS,CPBK,2100,2019-11-25,2019-12-12,14,2019-11-19,2019-12-12,,0,10.2,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,14.2,Y
D,2020-36-04,5466,P624BP00,624,B,B,P,B,P00,NO1,PBPT,6200,2019-12-03,2019-12-11,7,2019-12-09,2019-12-14,,5922.3,1.3,6267.1,104.3,4,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,100.8,Y
D,2020-36-04,5466,S991A000,991,B,B,S,A,000,SHD,SBBK,####,2019-07-26,2019-10-04,37,,,,541.4,215.3,0,0,0,0,0,,0,0,,,,,,,,,,SA201,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,W751GA00,751,B,A,W,G,A00,BOS,WBHD,2204,2019-12-31,2020-01-15,10,2020-01-14,2020-01-15,,0,21.7,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,20.8,Y
D,2020-36-04,5466,W535GC00,535,B,C,W,G,C00,PBS,WBHD,2204,2019-11-28,2019-12-04,5,2019-12-02,2019-12-03,,0,12,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,11.5,Y
D,2020-36-04,5466,S811A000,811,B,B,S,A,000,K-D,SBBK,####,2020-01-20,2020-01-29,5,2019-12-31,2020-02-07,,246.3,268.2,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,3136,2020-04-20,1007589,2020-05-07,1005840,,,231.7,Y
D,2020-36-04,5466,W826GC00,826,B,C,W,G,C00,GBS,WBHD,2204,2019-12-13,2019-12-31,12,2019-12-31,2020-01-22,,0,19.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,19,Y
D,2020-36-04,5466,W123GS00,123,B,S,W,G,S00,GBS,WBER,3103,2019-10-10,2019-10-16,5,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,W193GB00,193,B,B,W,G,B00,POS,WBER,3103,2019-11-20,2019-11-28,7,2019-11-20,2020-02-04,,0,195.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,189.7,Y
D,2020-36-04,5466,S724A000,724,B,B,S,A,000,PBS,SBBK,####,2019-12-10,2019-12-30,14,2019-12-19,2019-12-30,,1458.2,276.1,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,277.6,Y
D,2020-36-04,5466,P522BC00,522,B,B,P,B,C00,NO1,PBBT,6200,2020-01-09,2020-01-09,1,2020-01-09,2020-01-10,,2492.1,90.6,2360,96.5,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,91.2,Y
D,2020-36-04,5466,W535GA00,535,B,A,W,G,A00,BOS,WBHD,2204,2019-12-09,2019-12-12,4,2019-12-24,2019-12-24,,0,12.6,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,12.1,Y
D,2020-36-04,5466,Z154ZBI0,154,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-12,2019-12-16,3,2019-12-21,2019-12-21,,285,56.9,0,52,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,48.8,Y
D,2020-36-04,5466,W739GA00,739,B,A,W,G,A00,BOS,WBHD,2204,2020-01-03,2020-01-16,10,2020-01-08,2020-01-12,,0,21.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,20.9,Y
D,2020-36-04,5466,S629A000,629,B,B,S,A,000,PBS,SBBK,####,2019-11-29,2019-12-19,15,2019-11-28,2019-12-17,,2848.3,507.7,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,524.4,Y
D,2020-36-04,5466,C754CP00,754,B,J,C,C,P00,CTS,CPBK,2100,2019-12-16,2020-01-08,15,,,,0,0,0,0,0,0,,,,,,,,,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,C453CC00,453,B,J,C,C,C00,CTS,CCBK,2100,2020-01-03,2020-01-14,8,,,,25.1,0.8,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,S123A000,123,B,B,S,A,000,GBS,SBBK,####,2019-10-10,2019-11-11,23,2019-10-09,2019-11-14,,2886.5,1317.3,0,0,0,0,0,,0,,,,,100,,,,,,SA101,2630,2020-04-20,1007589,2020-05-07,1005840,,,1371.3,Y
D,2020-36-04,5466,W239GC00,239,B,C,W,G,C00,PBS,WBHD,2204,2019-12-02,2019-12-18,13,2019-12-17,2019-12-17,,0,12.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,12.3,Y
D,2020-36-04,5466,C722CP00,722,B,J,C,C,P00,CTS,CPBK,2100,2019-10-30,2019-11-20,16,2019-10-30,2019-11-20,,0,7.1,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,11,Y
D,2020-36-04,5466,C998CP00,998,B,J,C,C,P00,CTS,CPBK,2100,2019-12-03,2020-01-29,36,2019-10-08,2019-10-15,,0,1.2,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,1.8,Y
D,2020-36-04,5466,C242CP00,242,B,J,C,C,P00,CTS,CPBK,2100,2019-11-06,2019-12-09,24,2019-11-05,2019-11-26,,0,11.5,0,0,0,0,,,,,,,,99,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,1.7,Y
D,2020-36-04,5466,Z527ZBI0,527,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-31,2019-12-31,1,2020-01-19,2020-01-19,,42.5,8.5,0,10.7,0,0,,,,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,7.3,Y
D,2020-36-04,5466,W527GC00,527,B,C,W,G,C00,PBS,WBHD,2204,2019-12-06,2019-12-16,7,2020-01-03,2020-01-03,,0,6.1,0,0,0,0,,,,,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,5.8,Y
D,2020-36-04,5466,P527BC00,527,B,B,P,B,C00,NO1,PBBT,6200,2020-01-10,2020-01-10,1,2020-01-13,2020-01-14,,2433.6,88,2322,94.2,0,0,0,,0,,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,88.6,Y
D,2020-36-04,5466,Z629ZBI0,629,B,B,Z,Z,BI0,NTA,ESCF,2901,2020-01-08,2020-01-08,1,2020-01-04,2020-01-04,,312.6,74.9,0,68.4,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,64.2,Y
D,2020-36-04,5466,W521GC00,521,B,C,W,G,C00,PBS,WBHD,2204,2019-11-28,2019-12-05,6,2019-12-04,2019-12-05,,0,35.9,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,34.4,Y
D,2020-36-04,5466,U105GB00,105,B,B,U,G,B00,OOS,WBER,3103,2019-12-16,2019-12-26,8,2019-12-28,2020-04-07,,0,32.4,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,31.4,Y
D,2020-36-04,5466,W631GC00,631,B,C,W,G,C00,N+F,WBHD,3103,2019-11-06,2019-11-20,11,2019-11-27,2019-11-29,,0,23.9,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,3100,2020-04-20,1007589,2020-05-07,1005840,,,22.9,Y
D,2020-36-04,5466,P802BP00,802,B,B,P,B,P00,NO1,PBPT,6200,2020-01-29,2020-02-05,6,2020-01-22,2020-02-04,,1268.3,26.4,1289.3,24.1,5,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,22.9,Y
D,2020-36-04,5466,Z104ZBI0,104,B,B,Z,Z,BI0,GPS,ESCF,2901,2019-12-19,2019-12-23,3,2019-12-23,2019-12-23,,446.1,89,0,70.3,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,76.3,Y
D,2020-36-04,5466,W144GS00,144,B,S,W,G,S00,OFD,WBER,4600,2019-10-14,2019-10-18,5,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,WG101,4600,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,W426GA00,426,B,A,W,G,A00,BOS,WBHD,2204,2019-12-18,2019-12-23,4,2019-12-21,2019-12-21,,0,16.7,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,16,Y
D,2020-36-04,5466,S721A000,721,B,B,S,A,000,PBS,SBBK,####,2019-10-18,2019-11-07,15,2019-10-22,2020-01-28,,1835,478.9,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,482.6,Y
D,2020-36-04,5466,Z526ZBI0,526,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-12,2019-12-12,1,2019-12-11,2019-12-11,,48.8,9.8,0,9.8,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,8.4,Y
D,2020-36-04,5466,P144BP00,144,B,B,P,B,P00,NO1,PBPT,6200,2019-12-06,2019-12-13,6,2019-12-20,2019-12-27,,2494.5,165.3,3260.9,0,3,0,0,,0,,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,143.5,Y
D,2020-36-04,5466,P234BC00,234,B,B,P,B,C00,NO1,PBBT,6200,2019-12-03,2019-12-03,1,2019-12-07,2019-12-09,,3599.4,117.9,3370.6,123.7,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,118.7,Y
D,2020-36-04,5466,P642BP01,642,B,B,P,B,P01,NO1,PBPT,6200,2020-02-05,2020-02-06,2,2020-02-21,2020-02-21,,0,0,0,0,0,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,1.1,Y
D,2020-36-04,5466,P528BP00,528,B,B,P,B,P00,NO1,PBPT,6200,2020-01-16,2020-01-23,6,2020-01-16,2020-01-23,,4060.9,102.5,4269.7,90.4,2,0,0,,0,,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,89,Y
D,2020-36-04,5466,W652GC00,652,B,C,W,G,C00,GBS,WBHD,2204,2019-12-05,2019-12-18,10,2019-12-18,2019-12-29,,0,74.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,71.7,Y
D,2020-36-04,5466,W203GC00,203,B,C,W,G,C00,PBS,WBHD,2204,2019-11-25,2019-12-03,7,2019-11-20,2019-11-30,,0,125.1,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,119.9,Y
D,2020-36-04,5466,C243CP00,243,B,J,C,C,P00,CTS,CPBK,2100,2019-11-25,2019-12-12,14,2019-11-22,2019-12-12,,0,9.9,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,1.4,Y
D,2020-36-04,5466,C106CC00,106,B,J,C,C,C00,CTS,CCBK,2100,2019-10-10,2019-11-04,18,2019-10-11,2019-11-04,,43,20.7,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,22.6,Y
D,2020-36-04,5466,C531CC00,531,B,J,C,C,C00,CTS,CCBK,2100,2019-11-13,2019-11-29,13,,,,244.9,7.1,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,C736CC00,736,B,J,C,C,C00,CTS,CCBK,2100,2019-12-02,2019-12-20,15,,,18,232.9,4.3,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,C241CC00,241,B,J,C,C,C00,CTS,CCBK,2100,2019-11-22,2019-12-16,17,2019-11-19,2019-12-30,19,329,224.6,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,157.3,Y
D,2020-36-04,5466,Z835ZBR0,835,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-02-10,2020-02-10,1,2020-02-11,2020-02-11,,209.9,20,0,15.4,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,17.1,Y
D,2020-36-04,5466,C726CP00,726,B,J,C,C,P00,CTS,CPBK,2100,2019-11-29,2019-12-19,15,2019-11-25,2019-12-18,,0,9,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,13.8,Y
D,2020-36-04,5466,C241CP00,241,B,J,C,C,P00,CTS,CPBK,2100,2019-11-21,2019-12-13,17,2019-11-19,2019-12-13,,0,12.7,0,0,0,0,,,,,,,,99,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,1.5,Y
D,2020-36-04,5466,C424CP00,424,B,J,C,C,P00,CTS,CPBK,2100,2019-11-22,2019-12-02,7,2019-11-21,2019-11-26,,0,1.3,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,2.2,Y
D,2020-36-04,5466,C133CC00,133,B,J,C,C,C00,CTS,CCBK,2100,2019-09-30,2019-11-05,26,,,,192.8,31.7,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,C222CC00,222,B,J,C,C,C00,CTS,CCBK,2100,2019-10-15,2019-11-01,14,2019-10-07,2019-12-26,,254.1,190.8,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,228.9,Y
D,2020-36-04,5466,Z193ZBR0,193,B,B,Z,Z,BR0,NTA,ESCF,2901,2019-12-26,2019-12-26,1,2019-12-23,2019-12-23,,72.4,6.2,0,5.7,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,5.3,Y
D,2020-36-04,5466,P102BP00,102,B,B,P,B,P00,NO1,PBPT,6200,2019-10-29,2019-11-06,7,2019-10-30,2019-11-06,,2740.1,171,2799.8,152.1,5,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,148.5,Y
D,2020-36-04,5466,P524BP00,524,B,B,P,B,P00,NO1,PBPT,6200,2019-12-26,2020-01-06,6,2019-12-24,2019-12-30,,3909.4,98.2,3973.7,88.2,2,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,85.3,Y
D,2020-36-04,5466,P625BC00,625,B,B,P,B,C00,NO1,PBBT,6200,2019-12-03,2019-12-03,1,2019-12-06,2019-12-09,,3557.5,113.4,3333.4,119,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,114.2,Y
D,2020-36-04,5466,C724CP00,724,B,J,C,C,P00,CTS,CPBK,2100,2019-11-28,2019-12-16,13,2019-11-25,2019-12-17,,0,6.6,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,10,Y
D,2020-36-04,5466,W226GA00,226,B,A,W,G,A00,BOS,WBHD,2204,2019-11-20,2019-11-28,7,2019-11-29,2019-12-02,,0,42.2,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,40.4,Y
D,2020-36-04,5466,P721BP00,721,B,B,P,B,P00,NO1,PBPT,6200,2019-11-22,2019-11-27,4,2019-11-20,2019-11-23,,538.8,14.4,572.7,12.9,2,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,12.5,Y
D,2020-36-04,5466,S561A000,561,B,B,S,A,000,OFD,SBBK,####,2019-11-18,2019-12-13,20,2019-11-28,2020-01-14,,319.3,118.2,0,0,0,0,0,,0,,,,,100,,,,,,SA101,4700,2020-04-20,1007589,2020-05-07,1005840,,,114,Y
D,2020-36-04,5466,S731A000,731,B,B,S,A,000,NPS,SBBK,####,2019-10-23,2019-11-13,16,2019-10-21,2019-11-08,,1801.3,499.5,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2500,2020-04-20,1007589,2020-05-07,1005840,,,489.9,Y
D,2020-36-04,5466,P105BC00,105,B,B,P,B,C00,NO1,PBBT,6200,2020-01-10,2020-01-10,1,2020-01-07,2020-01-08,,398.1,35,617.6,37.4,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,35.2,Y
D,2020-36-04,5466,C254CP00,254,B,J,C,C,P00,CTS,CPBK,2100,2019-11-25,2019-12-12,14,,,,0,0,0,0,0,0,,,,,,,,,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,S825A000,825,B,B,S,A,000,NPS,SBBK,####,2019-12-20,2020-01-16,17,2019-12-16,2020-01-15,,1494.5,697.9,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2500,2020-04-20,1007589,2020-05-07,1005840,,,766.2,Y
D,2020-36-04,5466,Z622ZBI0,622,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-17,2019-12-18,2,2019-12-18,2019-12-18,,271.2,64.8,0,59.4,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,55.6,Y
D,2020-36-04,5466,S836A000,836,B,B,S,A,000,GBS,SBBK,####,2019-12-09,2020-01-08,20,2019-12-06,2020-01-09,,1542.5,936,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2630,2020-04-20,1007589,2020-05-07,1005840,,,910.5,Y
D,2020-36-04,5466,P113BC00,113,B,B,P,B,C00,PSA,PBBT,9999,2019-12-19,2019-12-19,1,2019-12-23,2019-12-23,,1654.4,117.3,1635.1,124.4,0,0,0,,0,0,,,,100,,,,,,PB101,3136,2020-04-20,1007589,2020-05-07,1005840,,,118.1,Y
D,2020-36-04,5466,P192BC00,192,B,B,P,B,C00,NTA,PBBT,6200,2019-12-02,2019-12-02,1,2019-12-02,2019-12-03,,3266.1,230.1,3217.7,243.5,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,231.6,Y
D,2020-36-04,5466,W182GB00,182,B,B,W,G,B00,POS,WBER,3103,2019-11-22,2019-11-26,3,2019-11-23,2019-11-25,,0,20.9,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,20.3,Y
D,2020-36-04,5466,W153GB00,153,B,B,W,G,B00,OOS,WBER,4600,2019-11-20,2019-12-06,13,2019-11-27,2019-12-28,,0,766.9,0,0,0,0,,,,,,,,100,,,,,,WG101,4600,2020-04-20,1007589,2020-05-07,1005840,,,743.2,Y
D,2020-36-04,5466,W144GL00,144,B,L,W,G,L00,NO1,####,####,2019-12-18,2019-12-23,4,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2020-04-20,1007589,2020-05-07,1005840,,,,
D,2020-36-04,5466,W109GL00,109,B,L,W,G,L00,NO1,####,####,2020-01-16,2020-01-17,2,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2020-04-20,1007589,2020-05-07,1005840,,,,
D,2020-36-04,5466,P253BC00,253,B,B,P,B,C00,NO1,PBBT,6200,2020-01-16,2020-01-16,1,2020-01-16,2020-01-17,,3608.7,112.1,3368.4,119.2,0,0,0,,0,,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,112.8,Y
D,2020-36-04,5466,C523CP00,523,B,J,C,C,P00,CTS,CPBK,2100,2019-10-22,2019-11-08,14,2019-10-09,2019-11-02,,0,10,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,14.3,Y
D,2020-36-04,5466,Z521ZBR0,521,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,2020-01-15,2020-01-15,,109.6,9.3,0,8.6,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,7.9,Y
D,2020-36-04,5466,W726GA00,726,B,A,W,G,A00,BOS,WBHD,2204,2019-12-27,2020-01-09,8,2020-01-13,2020-01-14,,0,27.5,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,26.4,Y
D,2020-36-04,5466,W652GA00,652,B,A,W,G,A00,GOS,WBHD,2204,2019-12-18,2020-01-07,12,2019-12-30,2020-01-06,,0,36.6,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,35.1,Y
D,2020-36-04,5466,S424A000,424,B,B,S,A,000,NPS,SBBK,####,2019-12-04,2019-12-13,8,2019-12-03,2019-12-15,,278.8,83.3,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2500,2020-04-20,1007589,2020-05-07,1005840,,,80.6,Y
D,2020-36-04,5466,C232CP00,232,B,J,C,C,P00,CTS,CPBK,2100,2019-10-14,2019-10-31,14,2019-10-15,2019-10-15,,0,0,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,C182CP00,182,B,J,C,C,P00,CTS,CPBK,2100,2019-10-04,2019-11-08,26,2019-09-16,2019-11-29,,0,6.3,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,9.9,Y
